>診療 = suru
>>>診療 = suru stripping 
> Line : 4882
>> Start : 証印,しょういん,suru,しょういん
>>> Start : 証印
>証印 = suru
>>>証印 = suru stripping 
> Line : 4883
>> Start : 証明,しょうめい,suru,しょうめい
>>> Start : 証明
>証明 = suru
>>>証明 = suru stripping 
> Line : 4884
>> Start : 証言,しょうげん,suru,しょうげん
>>> Start : 証言
>証言 = suru
>>>証言 = suru stripping 
> Line : 4885
>> Start : 詐取,さしゅ,suru,さしゅ
>>> Start : 詐取
>詐取 = suru
>>>詐取 = suru stripping 
> Line : 4886
>> Start : 詐称,さしょう,suru,さしょう
>>> Start : 詐称
>詐称 = suru
>>>詐称 = suru stripping 
> Line : 4887
>> Start : 評価,ひょうか,suru,ひょうか
>>> Start : 評価
>評価 = suru
>>>評価 = suru stripping 
> Line : 4888
>> Start : 評判,ひょうばん,suru,ひょうばん
>>> Start : 評判
>評判 = suru
>>>評判 = suru stripping 
> Line : 4889
>> Start : 評定,ひょうじょう,suru,ひょうじょう
>>> Start : 評定
>評定 = suru
>>>評定 = suru stripping 
> Line : 4890
>> Start : 評決,ひょうけつ,suru,ひょうけつ
>>> Start : 評決
>評決 = suru
>>>評決 = suru stripping 
> Line : 4891
>> Start : 評論,ひょうろん,suru,ひょうろん
>>> Start : 評論
>評論 = suru
>>>評論 = suru stripping 
> Line : 4892
>> Start : 評議,ひょうぎ,suru,ひょうぎ
>>> Start : 評議
>評議 = suru
>>>評議 = suru stripping 
> Line : 4893
>> Start : 詠む,よむ,godan,よ
>>> Start : 詠む
>詠む = godan
>>> Forced stripping
>>>詠む = godan stripping 
stem Kanji = 詠
stem kana = よ
pronounciation = よ
> Entering godan
> Entering godan > む
> Line : 4894
>> Start : 試す,ためす,godan,ため
>>> Start : 試す
>試す = godan
>>> Forced stripping
>>>試す = godan stripping 
stem Kanji = 試
stem kana = ため
pronounciation = ため
> Entering godan
> Entering godan > す
> Line : 4895
>> Start : 試みる,こころみる,ichidan,こころ
>>> Start : 試みる
>試みる = ichidan
>>>試みる = ichidan stripping 
stem Kanji = 試み
stem kana = こころみ
pronounciation = こころ
> Entering ichidan
> Line : 4896
>> Start : 試乗,しじょう,suru,しじょう
>>> Start : 試乗
>試乗 = suru
>>>試乗 = suru stripping 
> Line : 4897
>> Start : 試作,しさく,suru,しさく
>>> Start : 試作
>試作 = suru
>>>試作 = suru stripping 
> Line : 4898
>> Start : 試写,ししゃ,suru,ししゃ
>>> Start : 試写
>試写 = suru
>>>試写 = suru stripping 
> Line : 4899
>> Start : 試射,ししゃ,suru,ししゃ
>>> Start : 試射
>試射 = suru
>>>試射 = suru stripping 
> Line : 4900
>> Start : 試掘,しくつ,suru,しくつ
>>> Start : 試掘
>試掘 = suru
>>>試掘 = suru stripping 
> Line : 4901
>> Start : 試用,しよう,suru,しよう
>>> Start : 試用
>試用 = suru
>>>試用 = suru stripping 
> Line : 4902
>> Start : 試着,しちゃく,suru,しちゃく
>>> Start : 試着
>試着 = suru
>>>試着 = suru stripping 
> Line : 4903
>> Start : 試算,しさん,suru,しさん
>>> Start : 試算
>試算 = suru
>>>試算 = suru stripping 
> Line : 4904
>> Start : 試行,しこう,suru,しこう
>>> Start : 試行
>試行 = suru
>>>試行 = suru stripping 
> Line : 4905
>> Start : 試行錯誤,しこうさくご,suru,しこうさくご
>>> Start : 試行錯誤
>試行錯誤 = suru
>>>試行錯誤 = suru stripping 
> Line : 4906
>> Start : 試運転,しうんてん,suru,しうんてん
>>> Start : 試運転
>試運転 = suru
>>>試運転 = suru stripping 
> Line : 4907
>> Start : 試食,ししょく,suru,ししょく
>>> Start : 試食
>試食 = suru
>>>試食 = suru stripping 
> Line : 4908
>> Start : 試飲,しいん,suru,しいん
>>> Start : 試飲
>試飲 = suru
>>>試飲 = suru stripping 
> Line : 4909
>> Start : 試験,しけん,suru,しけん
>>> Start : 試験
>試験 = suru
>>>試験 = suru stripping 
> Line : 4910
>> Start : 詩作,しさく,suru,しさく
>>> Start : 詩作
>詩作 = suru
>>>詩作 = suru stripping 
> Line : 4911
>> Start : 詫びる,わびる,ichidan,わ
>>> Start : 詫びる
>詫びる = ichidan
>>>詫びる = ichidan stripping 
stem Kanji = 詫び
stem kana = わび
pronounciation = わ
> Entering ichidan
> Line : 4912
>> Start : 詰まらせる,つまらせる,ichidan,つまら
>>> Start : 詰まらせる
>詰まらせる = ichidan
>>>詰まらせる = ichidan stripping 
stem Kanji = 詰まらせ
stem kana = つまらせ
pronounciation = つまら
> Entering ichidan
> Line : 4913
>> Start : 詰まる,つまる,godan,つ
>>> Start : 詰まる
>詰まる = godan
>>> Forced stripping
>>>詰まる = godan stripping 
stem Kanji = 詰ま
stem kana = つま
pronounciation = つ
> Entering godan
> Entering godan > る
> Line : 4914
>> Start : 詰む,つむ,godan,つ
>>> Start : 詰む
>詰む = godan
>>> Forced stripping
>>>詰む = godan stripping 
stem Kanji = 詰
stem kana = つ
pronounciation = つ
> Entering godan
> Entering godan > む
> Line : 4915
>> Start : 詰める,つめる,ichidan,つめ
>>> Start : 詰める
>詰める = ichidan
>>>詰める = ichidan stripping 
stem Kanji = 詰め
stem kana = つめ
pronounciation = つめ
> Entering ichidan
> Line : 4916
>> Start : 詰問,きつもん,suru,きつもん
>>> Start : 詰問
>詰問 = suru
>>>詰問 = suru stripping 
> Line : 4917
>> Start : 話しかける,はなしかける,ichidan,はなしか
>>> Start : 話しかける
>話しかける = ichidan
>>>話しかける = ichidan stripping 
stem Kanji = 話しかけ
stem kana = はなしかけ
pronounciation = はなしか
> Entering ichidan
> Line : 4918
>> Start : 話す,はなす,godan,はな
>>> Start : 話す
>話す = godan
>>> Forced stripping
>>>話す = godan stripping 
stem Kanji = 話
stem kana = はな
pronounciation = はな
> Entering godan
> Entering godan > す
> Line : 4919
>> Start : 該当,がいとう,suru,がいとう
>>> Start : 該当
>該当 = suru
>>>該当 = suru stripping 
> Line : 4920
>> Start : 詳報,しょうほう,suru,しょうほう
>>> Start : 詳報
>詳報 = suru
>>>詳報 = suru stripping 
> Line : 4921
>> Start : 詳述,しょうじゅつ,suru,しょうじゅつ
>>> Start : 詳述
>詳述 = suru
>>>詳述 = suru stripping 
> Line : 4922
>> Start : 誇る,ほこる,godan,ほこ
>>> Start : 誇る
>誇る = godan
>>> Forced stripping
>>>誇る = godan stripping 
stem Kanji = 誇
stem kana = ほこ
pronounciation = ほこ
> Entering godan
> Entering godan > る
> Line : 4923
>> Start : 誇張,こちょう,suru,こちょう
>>> Start : 誇張
>誇張 = suru
>>>誇張 = suru stripping 
> Line : 4924
>> Start : 誇示,こじ,suru,こじ
>>> Start : 誇示
>誇示 = suru
>>>誇示 = suru stripping 
> Line : 4925
>> Start : 認める,みとめる,ichidan,みと
>>> Start : 認める
>認める = ichidan
>>>認める = ichidan stripping 
stem Kanji = 認め
stem kana = みとめ
pronounciation = みと
> Entering ichidan
> Line : 4926
>> Start : 認可,にんか,suru,にんか
>>> Start : 認可
>認可 = suru
>>>認可 = suru stripping 
> Line : 4927
>> Start : 認定,にんてい,suru,にんてい
>>> Start : 認定
>認定 = suru
>>>認定 = suru stripping 
> Line : 4928
>> Start : 認容,にんよう,suru,にんよう
>>> Start : 認容
>認容 = suru
>>>認容 = suru stripping 
> Line : 4929
>> Start : 認知,にんち,suru,にんち
>>> Start : 認知
>認知 = suru
>>>認知 = suru stripping 
> Line : 4930
>> Start : 認証,にんしょう,suru,にんしょう
>>> Start : 認証
>認証 = suru
>>>認証 = suru stripping 
> Line : 4931
>> Start : 認識,にんしき,suru,にんしき
>>> Start : 認識
>認識 = suru
>>>認識 = suru stripping 
> Line : 4932
>> Start : 誓う,ちかう,godan,ちか
>>> Start : 誓う
>誓う = godan
>>> Forced stripping
>>>誓う = godan stripping 
stem Kanji = 誓
stem kana = ちか
pronounciation = ちか
> Entering godan
> Entering godan > う
> Line : 4933
>> Start : 誓約,せいやく,suru,せいやく
>>> Start : 誓約
>誓約 = suru
>>>誓約 = suru stripping 
> Line : 4934
>> Start : 誘う,さそう,godan,さそ
>>> Start : 誘う
>誘う = godan
>>> Forced stripping
>>>誘う = godan stripping 
stem Kanji = 誘
stem kana = さそ
pronounciation = さそ
> Entering godan
> Entering godan > う
> Line : 4935
>> Start : 誘導,ゆうどう,suru,ゆうどう
>>> Start : 誘導
>誘導 = suru
>>>誘導 = suru stripping 
> Line : 4936
>> Start : 誘引,ゆういん,suru,ゆういん
>>> Start : 誘引
>誘引 = suru
>>>誘引 = suru stripping 
> Line : 4937
>> Start : 誘惑,ゆうわく,suru,ゆうわく
>>> Start : 誘惑
>誘惑 = suru
>>>誘惑 = suru stripping 
> Line : 4938
>> Start : 誘拐,ゆうかい,suru,ゆうかい
>>> Start : 誘拐
>誘拐 = suru
>>>誘拐 = suru stripping 
> Line : 4939
>> Start : 誘爆,ゆうばく,suru,ゆうばく
>>> Start : 誘爆
>誘爆 = suru
>>>誘爆 = suru stripping 
> Line : 4940
>> Start : 誘発,ゆうはつ,suru,ゆうはつ
>>> Start : 誘発
>誘発 = suru
>>>誘発 = suru stripping 
> Line : 4941
>> Start : 誘致,ゆうち,suru,ゆうち
>>> Start : 誘致
>誘致 = suru
>>>誘致 = suru stripping 
> Line : 4942
>> Start : 語らう,かたらう,godan,かたら
>>> Start : 語らう
>語らう = godan
>>> Forced stripping
>>>語らう = godan stripping 
stem Kanji = 語ら
stem kana = かたら
pronounciation = かたら
> Entering godan
> Entering godan > う
> Line : 4943
>> Start : 語る,かたる,godan,かた
>>> Start : 語る
>語る = godan
>>> Forced stripping
>>>語る = godan stripping 
stem Kanji = 語
stem kana = かた
pronounciation = かた
> Entering godan
> Entering godan > る
> Line : 4944
>> Start : 誤る,あやまる,godan,あやま
>>> Start : 誤る
>誤る = godan
>>> Forced stripping
>>>誤る = godan stripping 
stem Kanji = 誤
stem kana = あやま
pronounciation = あやま
> Entering godan
> Entering godan > る
> Line : 4945
>> Start : 誤判,ごはん,suru,ごはん
>>> Start : 誤判
>誤判 = suru
>>>誤判 = suru stripping 
> Line : 4946
>> Start : 誤報,ごほう,suru,ごほう
>>> Start : 誤報
>誤報 = suru
>>>誤報 = suru stripping 
> Line : 4947
>> Start : 誤射,ごしゃ,suru,ごしゃ
>>> Start : 誤射
>誤射 = suru
>>>誤射 = suru stripping 
> Line : 4948
>> Start : 誤用,ごよう,suru,ごよう
>>> Start : 誤用
>誤用 = suru
>>>誤用 = suru stripping 
> Line : 4949
>> Start : 誤算,ごさん,suru,ごさん
>>> Start : 誤算
>誤算 = suru
>>>誤算 = suru stripping 
> Line : 4950
>> Start : 誤解,ごかい,suru,ごかい
>>> Start : 誤解
>誤解 = suru
>>>誤解 = suru stripping 
> Line : 4951
>> Start : 誤訳,ごやく,suru,ごやく
>>> Start : 誤訳
>誤訳 = suru
>>>誤訳 = suru stripping 
> Line : 4952
>> Start : 誤診,ごしん,suru,ごしん
>>> Start : 誤診
>誤診 = suru
>>>誤診 = suru stripping 
> Line : 4953
>> Start : 誤認,ごにん,suru,ごにん
>>> Start : 誤認
>誤認 = suru
>>>誤認 = suru stripping 
> Line : 4954
>> Start : 誤魔化す,ごまかす,godan,ごまか
>>> Start : 誤魔化す
>誤魔化す = godan
>>> Forced stripping
>>>誤魔化す = godan stripping 
stem Kanji = 誤魔化
stem kana = ごまか
pronounciation = ごまか
> Entering godan
> Entering godan > す
> Line : 4955
>> Start : 説く,とく,godan,と
>>> Start : 説く
>説く = godan
>>> Forced stripping
>>>説く = godan stripping 
stem Kanji = 説
stem kana = と
pronounciation = と
> Entering godan
> Entering godan > く
> Line : 4956
>> Start : 説得,せっとく,suru,せっとく
>>> Start : 説得
>説得 = suru
>>>説得 = suru stripping 
> Line : 4957
>> Start : 説教,せっきょう,suru,せっきょう
>>> Start : 説教
>説教 = suru
>>>説教 = suru stripping 
> Line : 4958
>> Start : 説明,せつめい,suru,せつめい
>>> Start : 説明
>説明 = suru
>>>説明 = suru stripping 
> Line : 4959
>> Start : 説法,せっぽう,suru,せっぽう
>>> Start : 説法
>説法 = suru
>>>説法 = suru stripping 
> Line : 4960
>> Start : 説経,せっきょう,suru,せっきょう
>>> Start : 説経
>説経 = suru
>>>説経 = suru stripping 
> Line : 4961
>> Start : 読み,よみ,suru,よみ
>>> Start : 読み
>読み = suru
>>>読み = suru stripping 
> Line : 4962
>> Start : 読みきる,よみきる,godan,よみき
>>> Start : 読みきる
>読みきる = godan
>>> Forced stripping
>>>読みきる = godan stripping 
stem Kanji = 読みき
stem kana = よみき
pronounciation = よみき
> Entering godan
> Entering godan > る
> Line : 4963
>> Start : 読む,よむ,godan,よ
>>> Start : 読む
>読む = godan
>>> Forced stripping
>>>読む = godan stripping 
stem Kanji = 読
stem kana = よ
pronounciation = よ
> Entering godan
> Entering godan > む
> Line : 4964
>> Start : 読書,どくしょ,suru,どくしょ
>>> Start : 読書
>読書 = suru
>>>読書 = suru stripping 
> Line : 4965
>> Start : 読破,どくは,suru,どくは
>>> Start : 読破
>読破 = suru
>>>読破 = suru stripping 
> Line : 4966
>> Start : 読経,どきょう,suru,どきょう
>>> Start : 読経
>読経 = suru
>>>読経 = suru stripping 
> Line : 4967
>> Start : 読解,どっかい,suru,どっかい
>>> Start : 読解
>読解 = suru
>>>読解 = suru stripping 
> Line : 4968
>> Start : 課す,かす,godan,か
>>> Start : 課す
>課す = godan
>>> Forced stripping
>>>課す = godan stripping 
stem Kanji = 課
stem kana = か
pronounciation = か
> Entering godan
> Entering godan > す
> Line : 4969
>> Start : 課する,かする,suru,かする
>>> Start : 課する
>課する = suru
>>>課する = suru stripping 
> Line : 4970
>> Start : 課税,かぜい,suru,かぜい
>>> Start : 課税
>課税 = suru
>>>課税 = suru stripping 
> Line : 4971
>> Start : 誹謗,ひぼう,suru,ひぼう
>>> Start : 誹謗
>誹謗 = suru
>>>誹謗 = suru stripping 
> Line : 4972
>> Start : 調べる,しらべる,ichidan,しら
>>> Start : 調べる
>調べる = ichidan
>>>調べる = ichidan stripping 
stem Kanji = 調べ
stem kana = しらべ
pronounciation = しら
> Entering ichidan
> Line : 4973
>> Start : 調停,ちょうてい,suru,ちょうてい
>>> Start : 調停
>調停 = suru
>>>調停 = suru stripping 
> Line : 4974
>> Start : 調剤,ちょうざい,suru,ちょうざい
>>> Start : 調剤
>調剤 = suru
>>>調剤 = suru stripping 
> Line : 4975
>> Start : 調印,ちょういん,suru,ちょういん
>>> Start : 調印
>調印 = suru
>>>調印 = suru stripping 
> Line : 4976
>> Start : 調合,ちょうごう,suru,ちょうごう
>>> Start : 調合
>調合 = suru
>>>調合 = suru stripping 
> Line : 4977
>> Start : 調味,ちょうみ,suru,ちょうみ
>>> Start : 調味
>調味 = suru
>>>調味 = suru stripping 
> Line : 4978
>> Start : 調和,ちょうわ,suru,ちょうわ
>>> Start : 調和
>調和 = suru
>>>調和 = suru stripping 
> Line : 4979
>> Start : 調律,ちょうりつ,suru,ちょうりつ
>>> Start : 調律
>調律 = suru
>>>調律 = suru stripping 
> Line : 4980
>> Start : 調教,ちょうきょう,suru,ちょうきょう
>>> Start : 調教
>調教 = suru
>>>調教 = suru stripping 
> Line : 4981
>> Start : 調整,ちょうせい,suru,ちょうせい
>>> Start : 調整
>調整 = suru
>>>調整 = suru stripping 
> Line : 4982
>> Start : 調査,ちょうさ,suru,ちょうさ
>>> Start : 調査
>調査 = suru
>>>調査 = suru stripping 
> Line : 4983
>> Start : 調理,ちょうり,suru,ちょうり
>>> Start : 調理
>調理 = suru
>>>調理 = suru stripping 
> Line : 4984
>> Start : 調節,ちょうせつ,suru,ちょうせつ
>>> Start : 調節
>調節 = suru
>>>調節 = suru stripping 
> Line : 4985
>> Start : 調製,ちょうせい,suru,ちょうせい
>>> Start : 調製
>調製 = suru
>>>調製 = suru stripping 
> Line : 4986
>> Start : 調達,ちょうたつ,suru,ちょうたつ
>>> Start : 調達
>調達 = suru
>>>調達 = suru stripping 
> Line : 4987
>> Start : 談合,だんごう,suru,だんごう
>>> Start : 談合
>談合 = suru
>>>談合 = suru stripping 
> Line : 4988
>> Start : 談笑,だんしょう,suru,だんしょう
>>> Start : 談笑
>談笑 = suru
>>>談笑 = suru stripping 
> Line : 4989
>> Start : 談義,だんぎ,suru,だんぎ
>>> Start : 談義
>談義 = suru
>>>談義 = suru stripping 
> Line : 4990
>> Start : 談話,だんわ,suru,だんわ
>>> Start : 談話
>談話 = suru
>>>談話 = suru stripping 
> Line : 4991
>> Start : 請求,せいきゅう,suru,せいきゅう
>>> Start : 請求
>請求 = suru
>>>請求 = suru stripping 
> Line : 4992
>> Start : 請託,せいたく,suru,せいたく
>>> Start : 請託
>請託 = suru
>>>請託 = suru stripping 
> Line : 4993
>> Start : 請願,せいがん,suru,せいがん
>>> Start : 請願
>請願 = suru
>>>請願 = suru stripping 
> Line : 4994
>> Start : 諍い,いさかい,suru,いさかい
>>> Start : 諍い
>諍い = suru
>>>諍い = suru stripping 
> Line : 4995
>> Start : 論じる,ろんじる,ichidan,ろん
>>> Start : 論じる
>論じる = ichidan
>>>論じる = ichidan stripping 
stem Kanji = 論じ
stem kana = ろんじ
pronounciation = ろん
> Entering ichidan
> Line : 4996
>> Start : 論ずる,ろんずる,suru,ろんずる
>>> Start : 論ずる
>論ずる = suru
>>>論ずる = suru stripping 
> Line : 4997
>> Start : 論争,ろんそう,suru,ろんそう
>>> Start : 論争
>論争 = suru
>>>論争 = suru stripping 
> Line : 4998
>> Start : 論告,ろんこく,suru,ろんこく
>>> Start : 論告
>論告 = suru
>>>論告 = suru stripping 
> Line : 4999
>> Start : 論戦,ろんせん,suru,ろんせん
>>> Start : 論戦
>論戦 = suru
>>>論戦 = suru stripping 
> Line : 5000
>> Start : 論考,ろんこう,suru,ろんこう
>>> Start : 論考
>論考 = suru
>>>論考 = suru stripping 
> Line : 5001
>> Start : 論証,ろんしょう,suru,ろんしょう
>>> Start : 論証
>論証 = suru
>>>論証 = suru stripping 
> Line : 5002
>> Start : 論評,ろんぴょう,suru,ろんぴょう
>>> Start : 論評
>論評 = suru
>>>論評 = suru stripping 
> Line : 5003
>> Start : 論説,ろんせつ,suru,ろんせつ
>>> Start : 論説
>論説 = suru
>>>論説 = suru stripping 
> Line : 5004
>> Start : 論議,ろんぎ,suru,ろんぎ
>>> Start : 論議
>論議 = suru
>>>論議 = suru stripping 
> Line : 5005
>> Start : 諦める,あきらめる,ichidan,あきら
>>> Start : 諦める
>諦める = ichidan
>>>諦める = ichidan stripping 
stem Kanji = 諦め
stem kana = あきらめ
pronounciation = あきら
> Entering ichidan
> Line : 5006
>> Start : 諭す,さとす,godan,さと
>>> Start : 諭す
>諭す = godan
>>> Forced stripping
>>>諭す = godan stripping 
stem Kanji = 諭
stem kana = さと
pronounciation = さと
> Entering godan
> Entering godan > す
> Line : 5007
>> Start : 諮る,はかる,godan,はか
>>> Start : 諮る
>諮る = godan
>>> Forced stripping
>>>諮る = godan stripping 
stem Kanji = 諮
stem kana = はか
pronounciation = はか
> Entering godan
> Entering godan > る
> Line : 5008
>> Start : 諮問,しもん,suru,しもん
>>> Start : 諮問
>諮問 = suru
>>>諮問 = suru stripping 
> Line : 5009
>> Start : 謀反,むほん,suru,むほん
>>> Start : 謀反
>謀反 = suru
>>>謀反 = suru stripping 
> Line : 5010
>> Start : 謀議,ぼうぎ,suru,ぼうぎ
>>> Start : 謀議
>謀議 = suru
>>>謀議 = suru stripping 
> Line : 5011
>> Start : 謙遜,けんそん,suru,けんそん
>>> Start : 謙遜
>謙遜 = suru
>>>謙遜 = suru stripping 
> Line : 5012
>> Start : 講じる,こうじる,suru,こうじる
>>> Start : 講じる
>講じる = suru
>>>講じる = suru stripping 
> Line : 5013
>> Start : 講ずる,こうずる,ichidan,こう
>>> Start : 講ずる
>講ずる = ichidan
>>>講ずる = ichidan stripping 
stem Kanji = 講ず
stem kana = こうず
pronounciation = こう
> Entering ichidan
> Line : 5014
>> Start : 講和,こうわ,suru,こうわ
>>> Start : 講和
>講和 = suru
>>>講和 = suru stripping 
> Line : 5015
>> Start : 講演,こうえん,suru,こうえん
>>> Start : 講演
>講演 = suru
>>>講演 = suru stripping 
> Line : 5016
>> Start : 講義,こうぎ,suru,こうぎ
>>> Start : 講義
>講義 = suru
>>>講義 = suru stripping 
> Line : 5017
>> Start : 講習,こうしゅう,suru,こうしゅう
>>> Start : 講習
>講習 = suru
>>>講習 = suru stripping 
> Line : 5018
>> Start : 講評,こうひょう,suru,こうひょう
>>> Start : 講評
>講評 = suru
>>>講評 = suru stripping 
> Line : 5019
>> Start : 講話,こうわ,suru,こうわ
>>> Start : 講話
>講話 = suru
>>>講話 = suru stripping 
> Line : 5020
>> Start : 講釈,こうしゃく,suru,こうしゃく
>>> Start : 講釈
>講釈 = suru
>>>講釈 = suru stripping 
> Line : 5021
>> Start : 謝る,あやまる,godan,あやま
>>> Start : 謝る
>謝る = godan
>>> Forced stripping
>>>謝る = godan stripping 
stem Kanji = 謝
stem kana = あやま
pronounciation = あやま
> Entering godan
> Entering godan > る
> Line : 5022
>> Start : 謝礼,しゃれい,suru,しゃれい
>>> Start : 謝礼
>謝礼 = suru
>>>謝礼 = suru stripping 
> Line : 5023
>> Start : 謝罪,しゃざい,suru,しゃざい
>>> Start : 謝罪
>謝罪 = suru
>>>謝罪 = suru stripping 
> Line : 5024
>> Start : 謳う,うたう,godan,うた
>>> Start : 謳う
>謳う = godan
>>> Forced stripping
>>>謳う = godan stripping 
stem Kanji = 謳
stem kana = うた
pronounciation = うた
> Entering godan
> Entering godan > う
> Line : 5025
>> Start : 謳歌,おうか,suru,おうか
>>> Start : 謳歌
>謳歌 = suru
>>>謳歌 = suru stripping 
> Line : 5026
>> Start : 識別,しきべつ,suru,しきべつ
>>> Start : 識別
>識別 = suru
>>>識別 = suru stripping 
> Line : 5027
>> Start : 警ら,けいら,suru,けいら
>>> Start : 警ら
>警ら = suru
>>>警ら = suru stripping 
> Line : 5028
>> Start : 警備,けいび,suru,けいび
>>> Start : 警備
>警備 = suru
>>>警備 = suru stripping 
> Line : 5029
>> Start : 警告,けいこく,suru,けいこく
>>> Start : 警告
>警告 = suru
>>>警告 = suru stripping 
> Line : 5030
>> Start : 警戒,けいかい,suru,けいかい
>>> Start : 警戒
>警戒 = suru
>>>警戒 = suru stripping 
> Line : 5031
>> Start : 警護,けいご,suru,けいご
>>> Start : 警護
>警護 = suru
>>>警護 = suru stripping 
> Line : 5032
>> Start : 議決,ぎけつ,suru,ぎけつ
>>> Start : 議決
>議決 = suru
>>>議決 = suru stripping 
> Line : 5033
>> Start : 議論,ぎろん,suru,ぎろん
>>> Start : 議論
>議論 = suru
>>>議論 = suru stripping 
> Line : 5034
>> Start : 譲る,ゆずる,godan,ゆず
>>> Start : 譲る
>譲る = godan
>>> Forced stripping
>>>譲る = godan stripping 
stem Kanji = 譲
stem kana = ゆず
pronounciation = ゆず
> Entering godan
> Entering godan > る
> Line : 5035
>> Start : 譲与,じょうよ,suru,じょうよ
>>> Start : 譲与
>譲与 = suru
>>>譲与 = suru stripping 
> Line : 5036
>> Start : 譲歩,じょうほ,suru,じょうほ
>>> Start : 譲歩
>譲歩 = suru
>>>譲歩 = suru stripping 
> Line : 5037
>> Start : 譲渡,じょうと,suru,じょうと
>>> Start : 譲渡
>譲渡 = suru
>>>譲渡 = suru stripping 
> Line : 5038
>> Start : 護持,ごじ,suru,ごじ
>>> Start : 護持
>護持 = suru
>>>護持 = suru stripping 
> Line : 5039
>> Start : 護衛,ごえい,suru,ごえい
>>> Start : 護衛
>護衛 = suru
>>>護衛 = suru stripping 
> Line : 5040
>> Start : 護送,ごそう,suru,ごそう
>>> Start : 護送
>護送 = suru
>>>護送 = suru stripping 
> Line : 5041
>> Start : 象嵌,ぞうがん,suru,ぞうがん
>>> Start : 象嵌
>象嵌 = suru
>>>象嵌 = suru stripping 
> Line : 5042
>> Start : 象徴,しょうちょう,suru,しょうちょう
>>> Start : 象徴
>象徴 = suru
>>>象徴 = suru stripping 
> Line : 5043
>> Start : 豪語,ごうご,suru,ごうご
>>> Start : 豪語
>豪語 = suru
>>>豪語 = suru stripping 
> Line : 5044
>> Start : 負う,おう,godan,お
>>> Start : 負う
>負う = godan
>>> Forced stripping
>>>負う = godan stripping 
stem Kanji = 負
stem kana = お
pronounciation = お
> Entering godan
> Entering godan > う
> Line : 5045
>> Start : 負かす,まかす,godan,まか
>>> Start : 負かす
>負かす = godan
>>> Forced stripping
>>>負かす = godan stripping 
stem Kanji = 負か
stem kana = まか
pronounciation = まか
> Entering godan
> Entering godan > す
> Line : 5046
>> Start : 負ける,まける,ichidan,ま
>>> Start : 負ける
>負ける = ichidan
>>>負ける = ichidan stripping 
stem Kanji = 負け
stem kana = まけ
pronounciation = ま
> Entering ichidan
> Line : 5047
>> Start : 負んぶ,おんぶ,suru,おんぶ
>>> Start : 負んぶ
>負んぶ = suru
>>>負んぶ = suru stripping 
> Line : 5048
>> Start : 負傷,ふしょう,suru,ふしょう
>>> Start : 負傷
>負傷 = suru
>>>負傷 = suru stripping 
> Line : 5049
>> Start : 負担,ふたん,suru,ふたん
>>> Start : 負担
>負担 = suru
>>>負担 = suru stripping 
> Line : 5050
>> Start : 負荷,ふか,suru,ふか
>>> Start : 負荷
>負荷 = suru
>>>負荷 = suru stripping 
> Line : 5051
>> Start : 負託,ふたく,suru,ふたく
>>> Start : 負託
>負託 = suru
>>>負託 = suru stripping 
> Line : 5052
>> Start : 貢献,こうけん,suru,こうけん
>>> Start : 貢献
>貢献 = suru
>>>貢献 = suru stripping 
> Line : 5053
>> Start : 貧乏,びんぼう,suru,びんぼう
>>> Start : 貧乏
>貧乏 = suru
>>>貧乏 = suru stripping 
> Line : 5054
>> Start : 販売,はんばい,suru,はんばい
>>> Start : 販売
>販売 = suru
>>>販売 = suru stripping 
> Line : 5055
>> Start : 貪る,むさぼる,godan,むさぼ
>>> Start : 貪る
>貪る = godan
>>> Forced stripping
>>>貪る = godan stripping 
stem Kanji = 貪
stem kana = むさぼ
pronounciation = むさぼ
> Entering godan
> Entering godan > る
> Line : 5056
>> Start : 貫く,つらぬく,godan,つらぬ
>>> Start : 貫く
>貫く = godan
>>> Forced stripping
>>>貫く = godan stripping 
stem Kanji = 貫
stem kana = つらぬ
pronounciation = つらぬ
> Entering godan
> Entering godan > く
> Line : 5057
>> Start : 貫徹,かんてつ,suru,かんてつ
>>> Start : 貫徹
>貫徹 = suru
>>>貫徹 = suru stripping 
> Line : 5058
>> Start : 貫通,かんつう,suru,かんつう
>>> Start : 貫通
>貫通 = suru
>>>貫通 = suru stripping 
> Line : 5059
>> Start : 責める,せめる,suru,せめる
>>> Start : 責める
>責める = suru
>>>責める = suru stripping 
> Line : 5060
>> Start : 貯水,ちょすい,suru,ちょすい
>>> Start : 貯水
>貯水 = suru
>>>貯水 = suru stripping 
> Line : 5061
>> Start : 貯蓄,ちょちく,suru,ちょちく
>>> Start : 貯蓄
>貯蓄 = suru
>>>貯蓄 = suru stripping 
> Line : 5062
>> Start : 貯蔵,ちょぞう,suru,ちょぞう
>>> Start : 貯蔵
>貯蔵 = suru
>>>貯蔵 = suru stripping 
> Line : 5063
>> Start : 貰う,もらう,godan,もら
>>> Start : 貰う
>貰う = godan
>>> Forced stripping
>>>貰う = godan stripping 
stem Kanji = 貰
stem kana = もら
pronounciation = もら
> Entering godan
> Entering godan > う
> Line : 5064
>> Start : 貴ぶ,とうとぶ,godan,たっと
>>> Start : 貴ぶ
>貴ぶ = godan
>>> Forced stripping
>>>貴ぶ = godan stripping 
stem Kanji = 貴
stem kana = とうと
pronounciation = たっと
> Entering godan
> Entering godan > ぶ
> Line : 5065
>> Start : 貶す,けなす,godan,けな
>>> Start : 貶す
